fecha,idsalaUsada,hora,IdpeliculaProyectada,"precio boleto",boletosVendios
26/08/2023,14,"03:00:00 p. m.",55,119.4,34
27/08/2023,10,"03:00:00 a. m.",1,117.87,95
27/08/2023,6,"08:00:00 a. m.",91,139.7,50
27/08/2023,10,"08:00:00 p. m.",48,124.78,11
27/08/2023,7,"10:00:00 p. m.",94,135.2,184
27/08/2023,13,"05:00:00 p. m.",87,120.93,64
27/08/2023,4,"05:00:00 a. m.",24,125.15,67
27/08/2023,11,"11:00:00 p. m.",21,55.87,57
27/08/2023,14,"09:00:00 a. m.",4,116.05,34
27/08/2023,9,"12:00:00 a. m.",53,85.87,88
27/08/2023,13,"06:00:00 a. m.",5,97.12,160
27/08/2023,3,"05:00:00 a. m.",30,45.08,64
28/08/2023,11,"01:00:00 p. m.",69,53.4,88
28/08/2023,12,"08:00:00 a. m.",24,138.33,25
28/08/2023,3,"07:00:00 p. m.",99,118.7,52
28/08/2023,12,"03:00:00 a. m.",92,96.53,1
28/08/2023,13,"10:00:00 p. m.",77,124.9,11
28/08/2023,13,"04:00:00 a. m.",64,139.52,49
28/08/2023,15,"06:00:00 p. m.",21,58.27,31
29/08/2023,14,"05:00:00 a. m.",11,41.62,0
29/08/2023,10,"04:00:00 a. m.",29,74.85,90
29/08/2023,7,"01:00:00 p. m.",60,85.29,184
29/08/2023,9,"11:00:00 a. m.",73,61.8,93
29/08/2023,2,"10:00:00 p. m.",99,69.72,80
29/08/2023,6,"05:00:00 a. m.",62,80.74,102
29/08/2023,11,"03:00:00 a. m.",62,133.1,117
29/08/2023,4,"12:00:00 p. m.",78,135.23,55
29/08/2023,1,"01:00:00 p. m.",14,96.01,140
29/08/2023,10,"05:00:00 a. m.",3,92.59,44
29/08/2023,6,"12:00:00 a. m.",25,74.07,101
30/08/2023,10,"09:00:00 a. m.",79,101.79,19
30/08/2023,9,"11:00:00 p. m.",8,30.32,75
30/08/2023,6,"11:00:00 p. m.",52,115.69,137
30/08/2023,1,"10:00:00 a. m.",70,72.24,192
30/08/2023,11,"08:00:00 a. m.",53,129.54,38
30/08/2023,9,"03:00:00 p. m.",45,140.58,65
30/08/2023,1,"04:00:00 a. m.",48,42.67,94
30/08/2023,13,"06:00:00 a. m.",65,83.02,127
30/08/2023,13,"10:00:00 a. m.",82,74.7,90
31/08/2023,14,"08:00:00 a. m.",90,77.51,21
31/08/2023,11,"03:00:00 a. m.",31,129.23,150
31/08/2023,2,"03:00:00 a. m.",38,37.68,23
31/08/2023,11,"04:00:00 a. m.",94,68.69,102
31/08/2023,1,"02:00:00 a. m.",59,101.24,100
31/08/2023,6,"06:00:00 a. m.",1,48.35,149
31/08/2023,5,"08:00:00 a. m.",100,49.29,111
31/08/2023,11,"12:00:00 p. m.",72,122.62,55
01/09/2023,15,"11:00:00 p. m.",47,91.51,78
01/09/2023,4,"01:00:00 a. m.",32,118.37,77
01/09/2023,13,"06:00:00 p. m.",96,77.99,18
01/09/2023,4,"06:00:00 p. m.",64,90.24,75
01/09/2023,1,"12:00:00 p. m.",92,149.08,199
01/09/2023,5,"05:00:00 a. m.",92,50.95,28
01/09/2023,1,"12:00:00 a. m.",54,123.96,130
02/09/2023,10,"07:00:00 a. m.",66,143.27,1
02/09/2023,2,"03:00:00 a. m.",98,104.22,40
02/09/2023,6,"11:00:00 p. m.",59,89.17,47
02/09/2023,3,"06:00:00 a. m.",20,114.14,34
02/09/2023,4,"11:00:00 a. m.",9,61.53,21
02/09/2023,4,"10:00:00 a. m.",1,36.4,96
02/09/2023,8,"07:00:00 p. m.",87,144.63,25
02/09/2023,13,"10:00:00 p. m.",44,103.96,4
02/09/2023,1,"06:00:00 p. m.",66,121.88,192
03/09/2023,1,"12:00:00 p. m.",56,133.73,121
03/09/2023,7,"01:00:00 a. m.",63,77.28,96
03/09/2023,1,"06:00:00 p. m.",22,99.47,82
03/09/2023,4,"02:00:00 a. m.",79,85.12,86
03/09/2023,4,"05:00:00 p. m.",66,126.08,36
03/09/2023,11,"10:00:00 a. m.",68,51.79,133
03/09/2023,2,"12:00:00 p. m.",16,79.25,53
03/09/2023,14,"08:00:00 p. m.",66,38.25,28
03/09/2023,14,"06:00:00 a. m.",38,80.23,17
03/09/2023,9,"03:00:00 a. m.",13,142.1,52
03/09/2023,14,"08:00:00 a. m.",55,82.3,22
03/09/2023,15,"11:00:00 p. m.",80,117.69,36
03/09/2023,14,"10:00:00 p. m.",18,47.56,0
03/09/2023,7,"11:00:00 a. m.",7,138.27,51
03/09/2023,3,"08:00:00 p. m.",92,85.46,37
03/09/2023,2,"02:00:00 p. m.",17,102.17,22
04/09/2023,8,"11:00:00 p. m.",39,148.16,8
04/09/2023,1,"06:00:00 a. m.",73,58.15,31
04/09/2023,2,"11:00:00 p. m.",15,91.53,86
04/09/2023,1,"11:00:00 p. m.",21,76.38,170
04/09/2023,2,"12:00:00 p. m.",20,96.58,84
04/09/2023,5,"05:00:00 a. m.",10,75.99,58
04/09/2023,1,"09:00:00 p. m.",88,56.63,78
04/09/2023,13,"03:00:00 a. m.",8,42.36,141
05/09/2023,10,"09:00:00 a. m.",14,115.97,57
05/09/2023,6,"02:00:00 p. m.",63,95.96,34
05/09/2023,15,"08:00:00 a. m.",30,62.68,73
05/09/2023,12,"05:00:00 a. m.",40,148.63,39
05/09/2023,4,"12:00:00 a. m.",88,80.16,6
05/09/2023,14,"06:00:00 p. m.",64,42.88,8
05/09/2023,1,"01:00:00 a. m.",7,98.65,46
05/09/2023,11,"12:00:00 a. m.",90,30.91,66
05/09/2023,15,"05:00:00 p. m.",97,71.53,31
05/09/2023,10,"12:00:00 p. m.",73,144.16,25
06/09/2023,6,"12:00:00 a. m.",94,121.34,169
06/09/2023,4,"06:00:00 a. m.",73,147.14,81
06/09/2023,12,"08:00:00 a. m.",24,51.26,15
06/09/2023,10,"12:00:00 a. m.",35,104.12,44
06/09/2023,6,"10:00:00 p. m.",8,89.88,121
06/09/2023,10,"12:00:00 p. m.",51,115.28,85
06/09/2023,4,"08:00:00 a. m.",13,96.24,2
06/09/2023,14,"08:00:00 p. m.",51,38.81,45
06/09/2023,12,"11:00:00 a. m.",46,132.22,6
06/09/2023,2,"10:00:00 p. m.",69,130.21,36
07/09/2023,11,"05:00:00 a. m.",66,45.87,58
07/09/2023,13,"05:00:00 p. m.",2,60.89,82
07/09/2023,2,"06:00:00 a. m.",94,68.61,36
07/09/2023,3,"08:00:00 p. m.",86,45.83,148
07/09/2023,3,"12:00:00 a. m.",23,122.81,110
07/09/2023,15,"11:00:00 p. m.",28,68.27,18
07/09/2023,9,"04:00:00 a. m.",57,60.84,43
07/09/2023,5,"10:00:00 p. m.",24,65.86,160
07/09/2023,4,"10:00:00 p. m.",68,139.3,18
07/09/2023,12,"12:00:00 p. m.",77,85.57,45
07/09/2023,6,"04:00:00 a. m.",35,68.46,51
07/09/2023,2,"06:00:00 p. m.",31,103.59,80
07/09/2023,13,"08:00:00 p. m.",58,108.85,34
07/09/2023,15,"12:00:00 a. m.",89,142.03,18
07/09/2023,7,"09:00:00 p. m.",74,108.63,44
07/09/2023,1,"11:00:00 p. m.",90,100.64,37
08/09/2023,14,"06:00:00 p. m.",14,141.67,28
08/09/2023,10,"08:00:00 a. m.",49,94.78,24
08/09/2023,3,"07:00:00 p. m.",99,35.81,94
08/09/2023,15,"03:00:00 a. m.",44,46.16,49
08/09/2023,5,"06:00:00 p. m.",97,111.92,165
08/09/2023,11,"08:00:00 a. m.",35,121.14,59
08/09/2023,7,"07:00:00 a. m.",53,46.16,39
08/09/2023,13,"06:00:00 p. m.",100,119.06,110
08/09/2023,1,"07:00:00 p. m.",18,110.9,7
08/09/2023,3,"12:00:00 p. m.",54,85.22,95
08/09/2023,2,"01:00:00 p. m.",3,100.41,86
08/09/2023,8,"07:00:00 p. m.",56,129.58,43
08/09/2023,8,"10:00:00 a. m.",47,89.25,19
09/09/2023,3,"01:00:00 p. m.",77,77.3,57
09/09/2023,1,"03:00:00 a. m.",7,132.16,53
09/09/2023,13,"07:00:00 a. m.",74,135.5,58
09/09/2023,7,"01:00:00 a. m.",55,53.54,95
09/09/2023,1,"03:00:00 p. m.",12,78.26,32
09/09/2023,15,"06:00:00 a. m.",68,132.91,56
10/09/2023,12,"01:00:00 p. m.",29,38.75,37
10/09/2023,15,"02:00:00 p. m.",43,62.63,0
10/09/2023,8,"10:00:00 a. m.",70,51.64,21
10/09/2023,4,"12:00:00 a. m.",5,100,84
10/09/2023,7,"08:00:00 a. m.",91,84.3,12
10/09/2023,2,"06:00:00 p. m.",37,117.83,52
10/09/2023,12,"12:00:00 p. m.",72,99.15,48
10/09/2023,11,"02:00:00 a. m.",28,40.34,143
10/09/2023,1,"03:00:00 a. m.",21,61.79,34
10/09/2023,6,"09:00:00 p. m.",33,95.23,170
10/09/2023,12,"05:00:00 p. m.",87,54.13,26
10/09/2023,11,"01:00:00 a. m.",70,88.58,117
10/09/2023,13,"09:00:00 a. m.",96,56.2,173
11/09/2023,4,"08:00:00 p. m.",87,75.99,78
11/09/2023,13,"10:00:00 p. m.",12,52.5,71
11/09/2023,4,"09:00:00 p. m.",58,61.13,38
11/09/2023,7,"01:00:00 p. m.",40,137,101
11/09/2023,14,"08:00:00 a. m.",49,62.92,25
11/09/2023,2,"08:00:00 p. m.",72,119.12,11
12/09/2023,4,"10:00:00 p. m.",72,135.35,82
12/09/2023,10,"11:00:00 p. m.",83,51.96,67
12/09/2023,15,"05:00:00 a. m.",90,52.46,59
12/09/2023,6,"04:00:00 a. m.",30,85.59,20
12/09/2023,14,"01:00:00 a. m.",79,39.26,22
12/09/2023,6,"06:00:00 a. m.",62,48.14,89
12/09/2023,9,"01:00:00 a. m.",57,128.55,78
12/09/2023,13,"05:00:00 a. m.",82,119.52,73
12/09/2023,12,"01:00:00 a. m.",64,73.67,5
12/09/2023,6,"02:00:00 p. m.",74,127.36,34
13/09/2023,2,"01:00:00 a. m.",14,102.58,44
13/09/2023,5,"10:00:00 a. m.",38,36.19,182
13/09/2023,6,"12:00:00 p. m.",92,30.5,151
13/09/2023,12,"01:00:00 a. m.",73,77.72,45
13/09/2023,15,"08:00:00 p. m.",67,82.06,94
13/09/2023,6,"11:00:00 a. m.",94,63.59,170
13/09/2023,14,"10:00:00 a. m.",43,102.79,20
13/09/2023,13,"07:00:00 p. m.",10,112.97,134
13/09/2023,14,"02:00:00 p. m.",21,124.25,21
13/09/2023,9,"08:00:00 a. m.",28,148.78,10
14/09/2023,4,"11:00:00 p. m.",33,50.95,88
14/09/2023,11,"02:00:00 p. m.",43,65.51,10
14/09/2023,5,"02:00:00 p. m.",38,119.3,145
14/09/2023,12,"04:00:00 p. m.",95,76.69,25
14/09/2023,15,"03:00:00 a. m.",48,84.89,16
14/09/2023,6,"03:00:00 a. m.",86,139.37,16
14/09/2023,10,"08:00:00 a. m.",18,63.16,85
14/09/2023,8,"10:00:00 a. m.",84,134.01,18
15/09/2023,13,"09:00:00 a. m.",25,142.18,66
15/09/2023,10,"12:00:00 a. m.",38,122.43,92
15/09/2023,15,"04:00:00 a. m.",90,36.37,6
15/09/2023,4,"06:00:00 a. m.",45,123.11,76
15/09/2023,5,"09:00:00 a. m.",41,126.59,107
15/09/2023,6,"10:00:00 a. m.",82,98.76,8
15/09/2023,15,"10:00:00 a. m.",77,33.18,32
16/09/2023,2,"11:00:00 a. m.",26,46.53,63
16/09/2023,14,"06:00:00 p. m.",38,48.29,4
16/09/2023,11,"03:00:00 a. m.",26,145.73,80
16/09/2023,11,"09:00:00 p. m.",82,144.84,123
16/09/2023,15,"05:00:00 p. m.",35,34.67,59
16/09/2023,9,"11:00:00 p. m.",35,143.58,73
16/09/2023,10,"10:00:00 a. m.",85,134.59,17
16/09/2023,8,"01:00:00 a. m.",93,121.91,2
16/09/2023,13,"12:00:00 p. m.",26,106.63,103
16/09/2023,10,"02:00:00 p. m.",7,60.32,94
16/09/2023,1,"07:00:00 p. m.",33,63.51,56
17/09/2023,7,"10:00:00 p. m.",45,122.97,62
17/09/2023,10,"06:00:00 a. m.",7,30.54,60
17/09/2023,12,"08:00:00 a. m.",47,30.48,13
17/09/2023,7,"10:00:00 a. m.",100,61.5,72
17/09/2023,6,"01:00:00 a. m.",59,94.31,104
17/09/2023,10,"08:00:00 p. m.",41,53.02,43
17/09/2023,10,"12:00:00 p. m.",39,103.87,35
17/09/2023,5,"09:00:00 p. m.",9,139.49,65
17/09/2023,8,"03:00:00 p. m.",76,59.35,31
17/09/2023,14,"01:00:00 p. m.",45,101.16,38
17/09/2023,11,"02:00:00 p. m.",52,95.6,46
17/09/2023,8,"10:00:00 a. m.",81,74.88,4
17/09/2023,11,"06:00:00 p. m.",49,67.53,57
18/09/2023,14,"12:00:00 a. m.",65,60.12,38
18/09/2023,3,"06:00:00 a. m.",25,116.41,80
18/09/2023,1,"08:00:00 a. m.",86,73.72,171
18/09/2023,6,"08:00:00 a. m.",13,33.15,174
19/09/2023,3,"10:00:00 a. m.",76,113.88,52
19/09/2023,15,"05:00:00 p. m.",56,103.46,93
19/09/2023,1,"04:00:00 p. m.",53,87.45,28
19/09/2023,6,"11:00:00 p. m.",82,122.08,56
19/09/2023,13,"02:00:00 a. m.",74,79.71,91
19/09/2023,14,"04:00:00 a. m.",60,94.93,39
19/09/2023,8,"06:00:00 a. m.",58,79.43,6
19/09/2023,4,"03:00:00 p. m.",61,51.14,81
19/09/2023,15,"03:00:00 p. m.",57,78.32,12
19/09/2023,10,"06:00:00 p. m.",57,138.56,20
19/09/2023,15,"02:00:00 p. m.",82,66.26,13
19/09/2023,9,"04:00:00 a. m.",32,120.9,92
19/09/2023,4,"06:00:00 a. m.",100,115.16,42
20/09/2023,7,"11:00:00 p. m.",93,32.29,148
20/09/2023,5,"01:00:00 a. m.",30,41.49,166
20/09/2023,15,"12:00:00 a. m.",13,142.12,58
20/09/2023,5,"11:00:00 p. m.",14,113.5,173
20/09/2023,8,"12:00:00 a. m.",20,80.49,45
20/09/2023,15,"05:00:00 p. m.",7,80.54,61
20/09/2023,11,"09:00:00 p. m.",39,48.99,68
20/09/2023,2,"09:00:00 a. m.",8,73.78,83
20/09/2023,13,"02:00:00 a. m.",89,99.59,93
20/09/2023,6,"10:00:00 p. m.",56,35.66,200
21/09/2023,11,"01:00:00 a. m.",43,58.49,129
21/09/2023,2,"08:00:00 a. m.",28,115.85,27
21/09/2023,9,"09:00:00 a. m.",88,58,24
21/09/2023,7,"06:00:00 p. m.",29,122.22,79
22/09/2023,5,"07:00:00 a. m.",75,122.19,60
22/09/2023,8,"06:00:00 p. m.",100,33.67,49
22/09/2023,13,"06:00:00 p. m.",69,66.41,186
22/09/2023,12,"09:00:00 a. m.",97,58.39,38
22/09/2023,6,"10:00:00 a. m.",54,71.74,56
22/09/2023,3,"02:00:00 a. m.",97,132.23,127
22/09/2023,10,"04:00:00 a. m.",1,127.6,23
22/09/2023,4,"09:00:00 p. m.",41,62.7,6
22/09/2023,3,"02:00:00 p. m.",9,89.98,129
22/09/2023,5,"09:00:00 a. m.",20,96.99,4
23/09/2023,9,"09:00:00 a. m.",96,125.93,37
23/09/2023,12,"04:00:00 a. m.",91,46.56,44
23/09/2023,6,"02:00:00 p. m.",78,134.93,33
23/09/2023,15,"09:00:00 p. m.",48,111.28,60
23/09/2023,9,"11:00:00 a. m.",80,117.84,2
23/09/2023,10,"07:00:00 a. m.",67,39.75,84
23/09/2023,8,"12:00:00 p. m.",86,111.43,15
23/09/2023,9,"02:00:00 p. m.",32,52.96,52
23/09/2023,11,"10:00:00 a. m.",97,45.38,88
23/09/2023,1,"03:00:00 p. m.",1,138.31,10
23/09/2023,8,"05:00:00 p. m.",97,122.83,18
23/09/2023,3,"07:00:00 a. m.",57,37.12,59
24/09/2023,15,"07:00:00 a. m.",68,46.61,29
24/09/2023,9,"06:00:00 a. m.",76,86.47,80
24/09/2023,2,"08:00:00 p. m.",24,115.14,18
24/09/2023,5,"03:00:00 a. m.",5,59.32,122
24/09/2023,2,"09:00:00 p. m.",59,103.09,2
24/09/2023,13,"08:00:00 a. m.",75,147.12,38
24/09/2023,7,"07:00:00 a. m.",57,45.49,47
24/09/2023,12,"10:00:00 p. m.",35,88.33,34
24/09/2023,14,"05:00:00 a. m.",8,51.47,25
25/09/2023,9,"06:00:00 a. m.",55,49.66,73
25/09/2023,6,"05:00:00 a. m.",57,45.37,39
25/09/2023,14,"02:00:00 a. m.",95,110.93,24
25/09/2023,13,"03:00:00 a. m.",39,79.17,171
25/09/2023,3,"07:00:00 a. m.",50,46.35,39
25/09/2023,3,"02:00:00 p. m.",91,86.38,145
25/09/2023,13,"01:00:00 p. m.",83,49.35,84
25/09/2023,11,"07:00:00 a. m.",80,56.03,70
26/09/2023,3,"11:00:00 a. m.",34,74.77,43
26/09/2023,2,"12:00:00 a. m.",33,92.58,34
26/09/2023,11,"06:00:00 a. m.",77,35.45,3
26/09/2023,5,"04:00:00 p. m.",63,67.13,192
26/09/2023,14,"07:00:00 a. m.",47,90.38,43
26/09/2023,11,"11:00:00 a. m.",24,110.43,74
26/09/2023,13,"07:00:00 p. m.",91,73.07,90
27/09/2023,8,"01:00:00 p. m.",8,112.14,21
27/09/2023,4,"03:00:00 a. m.",27,35.54,17
27/09/2023,2,"02:00:00 p. m.",74,37.88,87
27/09/2023,8,"05:00:00 a. m.",18,38.32,24
27/09/2023,9,"08:00:00 a. m.",4,135.12,38
27/09/2023,11,"01:00:00 a. m.",87,147.42,125
27/09/2023,12,"08:00:00 p. m.",28,41.2,29
27/09/2023,6,"03:00:00 p. m.",53,102.99,26
27/09/2023,8,"11:00:00 p. m.",92,33.45,44
27/09/2023,12,"08:00:00 a. m.",18,81.95,7
27/09/2023,11,"12:00:00 p. m.",40,101.59,1
27/09/2023,6,"06:00:00 p. m.",27,32.14,170
27/09/2023,15,"09:00:00 p. m.",52,113.8,92
27/09/2023,9,"02:00:00 p. m.",81,87.7,56
28/09/2023,2,"02:00:00 p. m.",5,31.59,69
28/09/2023,15,"03:00:00 a. m.",31,104.59,30
28/09/2023,13,"02:00:00 a. m.",53,79.42,167
28/09/2023,7,"02:00:00 p. m.",2,69.79,166
28/09/2023,2,"07:00:00 a. m.",5,123.14,52
28/09/2023,11,"04:00:00 p. m.",13,89.31,94
28/09/2023,15,"02:00:00 p. m.",39,30.88,4
28/09/2023,15,"08:00:00 p. m.",13,53.78,39
28/09/2023,5,"01:00:00 a. m.",32,100.03,46
29/09/2023,14,"03:00:00 a. m.",83,83.47,13
29/09/2023,14,"01:00:00 a. m.",3,98.66,50
29/09/2023,2,"05:00:00 a. m.",94,72.02,57
29/09/2023,4,"10:00:00 p. m.",14,74.77,34
29/09/2023,12,"02:00:00 a. m.",93,136.63,44
29/09/2023,14,"10:00:00 a. m.",62,85.17,16
29/09/2023,15,"03:00:00 p. m.",66,145.98,2
29/09/2023,6,"03:00:00 p. m.",47,33.32,83
30/09/2023,4,"12:00:00 a. m.",50,95.93,65
30/09/2023,10,"03:00:00 p. m.",79,85.39,78
30/09/2023,11,"07:00:00 p. m.",39,92.72,11
30/09/2023,5,"11:00:00 p. m.",21,91.16,68
30/09/2023,12,"11:00:00 a. m.",74,121.38,21
30/09/2023,5,"01:00:00 a. m.",43,115.03,195
30/09/2023,1,"12:00:00 p. m.",27,58.79,197
30/09/2023,5,"09:00:00 p. m.",6,77.99,129
30/09/2023,10,"10:00:00 p. m.",38,122.49,78
30/09/2023,9,"11:00:00 p. m.",55,63.66,67
30/09/2023,1,"07:00:00 p. m.",94,90.11,89
30/09/2023,5,"03:00:00 p. m.",29,131.81,33
30/09/2023,3,"11:00:00 a. m.",21,87.63,48
30/09/2023,10,"04:00:00 a. m.",86,64.89,18
30/09/2023,12,"05:00:00 p. m.",12,95.91,35
30/09/2023,9,"10:00:00 a. m.",27,42.57,92
30/09/2023,6,"11:00:00 p. m.",81,120.17,142
01/10/2023,4,"08:00:00 p. m.",98,53.84,99
01/10/2023,3,"02:00:00 p. m.",4,146.07,90
01/10/2023,1,"06:00:00 a. m.",74,85.16,95
01/10/2023,5,"07:00:00 p. m.",50,112.44,18
01/10/2023,9,"11:00:00 a. m.",41,42.61,66
01/10/2023,14,"06:00:00 a. m.",3,90.34,36
01/10/2023,8,"12:00:00 p. m.",42,75.24,36
01/10/2023,13,"07:00:00 a. m.",19,37.76,14
01/10/2023,7,"02:00:00 p. m.",84,115.79,61
01/10/2023,13,"03:00:00 p. m.",31,104.25,45
01/10/2023,13,"01:00:00 p. m.",51,55.03,157
01/10/2023,4,"04:00:00 p. m.",11,75.99,94
02/10/2023,12,"05:00:00 p. m.",28,56.27,37
02/10/2023,8,"10:00:00 p. m.",97,70.83,14
02/10/2023,9,"11:00:00 a. m.",90,146.47,34
02/10/2023,8,"02:00:00 a. m.",61,118.48,9
02/10/2023,3,"12:00:00 p. m.",7,140.01,54
02/10/2023,9,"02:00:00 p. m.",54,77.1,33
02/10/2023,7,"12:00:00 p. m.",35,116.31,95
02/10/2023,9,"11:00:00 a. m.",86,113.81,83
03/10/2023,8,"08:00:00 a. m.",16,41.08,50
03/10/2023,8,"01:00:00 a. m.",14,145.96,39
03/10/2023,9,"04:00:00 p. m.",10,110.41,7
03/10/2023,7,"08:00:00 a. m.",76,107.66,37
03/10/2023,15,"09:00:00 p. m.",37,86.51,74
03/10/2023,10,"03:00:00 p. m.",10,60.11,32
03/10/2023,12,"06:00:00 p. m.",48,99.67,19
03/10/2023,6,"09:00:00 a. m.",100,71.65,156
03/10/2023,13,"07:00:00 a. m.",51,132.34,83
03/10/2023,6,"07:00:00 a. m.",36,146.99,46
03/10/2023,5,"10:00:00 a. m.",41,103.8,37
03/10/2023,14,"07:00:00 a. m.",4,60.01,7
03/10/2023,9,"10:00:00 p. m.",39,148.24,53
04/10/2023,11,"03:00:00 p. m.",29,111.41,17
04/10/2023,15,"09:00:00 a. m.",33,137.15,32
04/10/2023,3,"03:00:00 a. m.",29,128.06,148
04/10/2023,10,"03:00:00 a. m.",46,65.09,76
04/10/2023,2,"12:00:00 p. m.",35,67.58,85
04/10/2023,5,"02:00:00 p. m.",40,36.19,33
04/10/2023,15,"05:00:00 p. m.",46,73.02,4
04/10/2023,15,"12:00:00 p. m.",66,128.41,19
04/10/2023,13,"11:00:00 a. m.",8,48.92,151
04/10/2023,4,"02:00:00 p. m.",44,113.48,66
04/10/2023,11,"04:00:00 a. m.",24,124.83,21
04/10/2023,7,"06:00:00 p. m.",49,59.36,156
04/10/2023,12,"05:00:00 a. m.",29,115.46,34
04/10/2023,3,"03:00:00 p. m.",33,50.37,27
05/10/2023,11,"05:00:00 p. m.",27,81.98,107
05/10/2023,4,"05:00:00 a. m.",97,131.4,23
05/10/2023,1,"10:00:00 p. m.",62,128.93,193
05/10/2023,6,"10:00:00 p. m.",81,62.49,103
05/10/2023,8,"06:00:00 p. m.",13,78.29,31
05/10/2023,8,"08:00:00 a. m.",85,84.7,42
05/10/2023,5,"09:00:00 p. m.",12,110.77,144
05/10/2023,2,"10:00:00 p. m.",61,62.09,5
05/10/2023,5,"11:00:00 a. m.",10,81.68,49
05/10/2023,11,"01:00:00 a. m.",37,68.03,116
05/10/2023,14,"11:00:00 a. m.",8,113.35,44
06/10/2023,5,"10:00:00 a. m.",7,59.02,24
06/10/2023,1,"04:00:00 p. m.",46,85.52,169
06/10/2023,5,"10:00:00 a. m.",62,114.86,127
06/10/2023,9,"11:00:00 p. m.",76,50.16,89
06/10/2023,10,"02:00:00 a. m.",40,108.22,98
06/10/2023,2,"10:00:00 p. m.",15,84.66,29
06/10/2023,3,"08:00:00 a. m.",39,40.47,130
07/10/2023,10,"07:00:00 a. m.",41,34.06,96
07/10/2023,13,"04:00:00 a. m.",48,129.71,43
07/10/2023,13,"03:00:00 p. m.",58,42.41,191
07/10/2023,5,"02:00:00 p. m.",53,52.33,30
07/10/2023,4,"07:00:00 p. m.",8,68.2,76
07/10/2023,4,"09:00:00 a. m.",52,93.05,26
07/10/2023,8,"04:00:00 p. m.",13,111.87,38
07/10/2023,13,"01:00:00 p. m.",83,44.11,25
08/10/2023,13,"11:00:00 p. m.",95,84.66,93
08/10/2023,10,"11:00:00 p. m.",95,38.77,91
08/10/2023,12,"12:00:00 p. m.",87,96.11,9
08/10/2023,15,"12:00:00 p. m.",59,92.33,80
08/10/2023,6,"10:00:00 a. m.",59,148.09,154
08/10/2023,14,"03:00:00 a. m.",90,31.81,28
08/10/2023,3,"03:00:00 a. m.",15,147.35,86
08/10/2023,2,"10:00:00 a. m.",16,43.41,100
08/10/2023,8,"01:00:00 a. m.",95,57.51,37
08/10/2023,9,"12:00:00 a. m.",60,105.58,57
09/10/2023,11,"09:00:00 p. m.",29,67.84,145
09/10/2023,11,"06:00:00 a. m.",43,44.01,113
09/10/2023,7,"06:00:00 a. m.",68,34.41,0
09/10/2023,15,"09:00:00 p. m.",2,127.94,7
09/10/2023,1,"05:00:00 p. m.",38,47.35,18
09/10/2023,8,"06:00:00 p. m.",85,84.01,18
09/10/2023,15,"10:00:00 p. m.",14,69.2,28
09/10/2023,3,"01:00:00 p. m.",89,114.7,72
09/10/2023,11,"01:00:00 p. m.",42,88.74,35
09/10/2023,14,"03:00:00 p. m.",77,48.59,25
10/10/2023,14,"10:00:00 a. m.",35,67.44,38
10/10/2023,13,"07:00:00 p. m.",90,36.05,16
10/10/2023,15,"10:00:00 p. m.",100,121.58,61
10/10/2023,7,"03:00:00 a. m.",67,130.62,45
10/10/2023,14,"12:00:00 a. m.",53,48.09,42
10/10/2023,2,"04:00:00 a. m.",18,128.59,4
10/10/2023,11,"12:00:00 a. m.",90,86.5,123
10/10/2023,12,"07:00:00 a. m.",92,137.32,48
10/10/2023,2,"02:00:00 a. m.",40,117.53,52
10/10/2023,3,"09:00:00 a. m.",24,108.41,8
10/10/2023,15,"01:00:00 a. m.",84,90.83,28
10/10/2023,14,"12:00:00 p. m.",82,93.97,10
10/10/2023,3,"05:00:00 a. m.",62,136.61,141
11/10/2023,15,"01:00:00 p. m.",70,83.93,29
11/10/2023,8,"07:00:00 a. m.",4,145.28,21
11/10/2023,12,"07:00:00 p. m.",31,42.93,25
11/10/2023,13,"04:00:00 p. m.",79,41.93,83
11/10/2023,2,"10:00:00 a. m.",11,43.25,31
11/10/2023,7,"03:00:00 p. m.",93,124.55,29
11/10/2023,12,"04:00:00 p. m.",77,51.93,44
11/10/2023,2,"09:00:00 a. m.",2,40.08,30
11/10/2023,9,"06:00:00 a. m.",77,92.62,27
11/10/2023,13,"03:00:00 a. m.",81,95.71,61
11/10/2023,10,"05:00:00 p. m.",95,36.62,1
12/10/2023,12,"02:00:00 p. m.",86,141.42,6
12/10/2023,10,"02:00:00 p. m.",79,81.27,9
12/10/2023,1,"12:00:00 p. m.",53,115.77,110
12/10/2023,15,"12:00:00 a. m.",40,73.81,4
12/10/2023,15,"09:00:00 a. m.",90,96.8,62
12/10/2023,14,"04:00:00 a. m.",32,97.19,1
12/10/2023,7,"11:00:00 a. m.",33,111.33,101
12/10/2023,10,"07:00:00 a. m.",98,114.05,88
12/10/2023,15,"12:00:00 p. m.",29,64.32,81
12/10/2023,9,"10:00:00 a. m.",92,94.72,18
13/10/2023,7,"03:00:00 a. m.",13,72.21,13
13/10/2023,9,"12:00:00 p. m.",61,54.51,65
13/10/2023,10,"07:00:00 p. m.",80,103.17,77
13/10/2023,4,"02:00:00 a. m.",78,109.53,35
13/10/2023,10,"01:00:00 a. m.",49,50.65,18
13/10/2023,5,"02:00:00 a. m.",8,111.38,158
13/10/2023,1,"06:00:00 p. m.",57,31.39,71
13/10/2023,8,"11:00:00 p. m.",40,89.78,30
13/10/2023,10,"02:00:00 a. m.",58,118.89,60
